id,label
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,1
3006,0
3007,0
3008,0
3009,0
3010,0
3011,1
3012,0
3013,1
3014,0
3015,1
3016,0
3017,0
3018,0
3019,0
3020,1
3021,0
3022,0
3023,1
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,0
3036,0
3037,1
3038,0
3039,1
3040,1
3041,1
3042,0
3043,1
3044,0
3045,0
3046,1
3047,0
3048,1
3049,0
3050,1
3051,0
3052,1
3053,1
3054,1
3055,0
3056,1
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,0
3072,1
3073,1
3074,0
3075,0
3076,0
3077,1
3078,0
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,1
3115,1
3116,0
3117,0
3118,1
3119,0
3120,1
3121,0
3122,0
3123,0
3124,1
3125,0
3126,1
3127,0
3128,0
3129,0
3130,0
3131,0
3132,1
3133,1
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,1
3144,1
3145,0
3146,0
3147,0
3148,0
3149,0
3150,1
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,1
3159,1
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,1
3168,1
3169,1
3170,0
3171,1
3172,0
3173,0
3174,0
3175,1
3176,0
3177,1
3178,0
3179,1
3180,0
3181,0
3182,0
3183,0
3184,1
3185,1
3186,0
3187,0
3188,0
3189,0
3190,0
3191,1
3192,1
3193,0
3194,1
3195,0
3196,1
3197,0
3198,1
3199,1
3200,0
3201,0
3202,1
3203,1
3204,0
3205,1
3206,0
3207,0
3208,1
3209,1
3210,0
3211,0
3212,0
3213,1
3214,0
3215,1
3216,1
3217,0
3218,0
3219,0
3220,1
3221,1
3222,1
3223,0
3224,1
3225,0
3226,1
3227,0
3228,1
3229,0
3230,1
3231,1
3232,0
3233,1
3234,0
3235,1
3236,1
3237,0
3238,1
3239,0
3240,0
3241,1
3242,1
3243,0
3244,0
3245,0
3246,1
3247,1
3248,1
3249,0
3250,1
3251,0
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,0
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,0
3281,1
3282,1
3283,1
3284,0
3285,1
3286,1
3287,1
3288,1
3289,1
3290,0
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,1
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,1
3322,0
3323,0
3324,0
3325,0
3326,1
3327,0
3328,1
3329,0
3330,1
3331,0
3332,1
3333,0
3334,0
3335,0
3336,1
3337,0
3338,0
3339,1
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,1
3351,0
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,1
3359,1
3360,0
3361,0
3362,0
3363,1
3364,0
3365,1
3366,0
3367,1
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,1
3375,0
3376,0
3377,0
3378,0
3379,1
3380,1
3381,0
3382,1
3383,1
3384,0
3385,1
3386,1
3387,1
3388,1
3389,0
3390,0
3391,0
3392,1
3393,1
3394,0
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,0
3402,1
3403,0
3404,1
3405,1
3406,1
3407,1
3408,1
3409,0
3410,1
3411,1
3412,1
3413,1
3414,0
3415,0
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,0
3423,1
3424,0
3425,1
3426,1
3427,1
3428,1
3429,1
3430,0
3431,1
3432,1
3433,1
3434,1
3435,0
3436,1
3437,1
3438,0
3439,0
3440,1
3441,1
3442,1
3443,1
3444,1
3445,0
3446,1
3447,0
3448,0
3449,1
3450,1
3451,0
3452,1
3453,1
3454,1
3455,1
3456,1
3457,1
3458,1
3459,0
3460,1
3461,1
3462,1
3463,1
3464,1
3465,1
3466,0
3467,1
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,1
3497,0
3498,0
3499,0
3500,0
3501,0
3502,1
3503,1
3504,0
3505,1
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,1
3513,1
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,1
3524,0
3525,0
3526,0
3527,1
3528,1
3529,0
3530,1
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,1
3541,0
3542,1
3543,0
3544,0
3545,0
3546,0
3547,1
3548,0
3549,0
3550,0
3551,1
3552,0
3553,0
3554,0
3555,1
3556,1
3557,0
3558,0
3559,0
3560,1
3561,1
3562,1
3563,0
3564,0
3565,0
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,0
3573,0
3574,0
3575,0
3576,1
3577,1
3578,0
3579,0
3580,0
3581,0
3582,1
3583,0
3584,1
3585,1
3586,0
3587,1
3588,1
3589,1
3590,0
3591,0
3592,1
3593,1
3594,1
3595,0
3596,1
3597,1
3598,1
3599,1
3600,0
3601,1
3602,1
3603,0
3604,1
3605,1
3606,0
3607,0
3608,1
3609,0
3610,1
3611,1
3612,1
3613,0
3614,1
3615,0
3616,1
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,0
3624,0
3625,1
3626,0
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,1
3635,0
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,0
3644,1
3645,1
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,1
3659,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,0
3666,1
3667,1
3668,1
3669,1
3670,1
3671,1
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,1
3698,0
3699,0
3700,0
3701,0
3702,0
3703,1
3704,0
3705,0
3706,1
3707,1
3708,0
3709,0
3710,0
3711,0
3712,0
3713,1
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,1
3725,1
3726,0
3727,0
3728,0
3729,1
3730,0
3731,1
3732,0
3733,0
3734,0
3735,0
3736,0
3737,0
3738,1
3739,0
3740,0
3741,0
3742,1
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,1
3750,1
3751,1
3752,1
3753,0
3754,0
3755,0
3756,0
3757,0
3758,1
3759,0
3760,1
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,1
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,1
3779,1
3780,1
3781,1
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,0
3792,0
3793,1
3794,1
3795,1
3796,1
3797,0
3798,1
3799,1
3800,1
3801,0
3802,0
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,0
3815,0
3816,1
3817,1
3818,1
3819,0
3820,1
3821,1
3822,0
3823,1
3824,0
3825,1
3826,0
3827,1
3828,0
3829,1
3830,0
3831,1
3832,1
3833,1
3834,1
3835,0
3836,1
3837,1
3838,0
3839,1
3840,1
3841,1
3842,0
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,0
3850,1
3851,1
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,0
3867,1
3868,0
3869,0
3870,1
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,1
3889,0
3890,0
3891,1
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,1
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,1
3915,0
3916,1
3917,1
3918,0
3919,0
3920,0
3921,1
3922,0
3923,1
3924,0
3925,0
3926,0
3927,0
3928,1
3929,1
3930,0
3931,1
3932,0
3933,0
3934,0
3935,1
3936,1
3937,0
3938,0
3939,0
3940,1
3941,0
3942,1
3943,0
3944,0
3945,1
3946,0
3947,1
3948,1
3949,1
3950,1
3951,0
3952,1
3953,1
3954,1
3955,1
3956,0
3957,0
3958,1
3959,1
3960,0
3961,1
3962,0
3963,0
3964,0
3965,1
3966,1
3967,1
3968,0
3969,0
3970,1
3971,0
3972,0
3973,1
3974,0
3975,1
3976,1
3977,1
3978,0
3979,1
3980,0
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,0
3990,0
3991,0
3992,1
3993,1
3994,1
3995,1
3996,0
3997,1
3998,1
3999,1
4000,1
4001,1
4002,1
4003,1
4004,1
4005,1
4006,0
4007,0
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,0
4017,1
4018,0
4019,1
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,0
4030,0
4031,0
4032,0
4033,0
4034,1
4035,1
4036,1
4037,1
4038,1
4039,0
4040,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,0
4049,0
4050,1
4051,1
4052,1
4053,1
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,1
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,1
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,1
4087,0
4088,0
4089,1
4090,0
4091,1
4092,0
4093,0
4094,0
4095,0
4096,0
4097,1
4098,1
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,1
4106,0
4107,0
4108,1
4109,1
4110,1
4111,0
4112,1
4113,0
4114,1
4115,1
4116,0
4117,0
4118,1
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,1
4128,1
4129,1
4130,0
4131,0
4132,1
4133,0
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,1
4154,1
4155,0
4156,0
4157,1
4158,1
4159,1
4160,1
4161,0
4162,1
4163,1
4164,1
4165,0
4166,1
4167,0
4168,1
4169,0
4170,1
4171,0
4172,0
4173,1
4174,1
4175,1
4176,0
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,0
4190,0
4191,1
4192,0
4193,1
4194,1
4195,1
4196,0
4197,0
4198,1
4199,1
4200,1
4201,1
4202,0
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,0
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,1
4231,1
4232,0
4233,1
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,1
4255,0
4256,1
4257,0
4258,0
4259,0
4260,0
4261,0
4262,1
4263,0
4264,1
4265,0
4266,0
4267,0
4268,1
4269,0
4270,0
4271,0
4272,0
4273,1
4274,0
4275,0
4276,0
4277,0
4278,1
4279,0
4280,0
4281,0
4282,1
4283,0
4284,0
4285,0
4286,0
4287,0
4288,1
4289,0
4290,1
4291,0
4292,0
4293,0
4294,0
4295,0
4296,1
4297,0
4298,0
4299,1
4300,0
4301,0
4302,0
4303,1
4304,1
4305,0
4306,1
4307,0
4308,0
4309,1
4310,1
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,0
4318,1
4319,0
4320,1
4321,0
4322,1
4323,1
4324,1
4325,0
4326,0
4327,0
4328,1
4329,0
4330,1
4331,1
4332,1
4333,1
4334,0
4335,1
4336,1
4337,1
4338,1
4339,0
4340,0
4341,1
4342,0
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,0
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,0
4368,1
4369,1
4370,0
4371,0
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,0
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,0
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,0
4410,1
4411,0
4412,0
4413,1
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,0
4425,1
4426,0
4427,0
4428,1
4429,0
4430,0
4431,1
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,1
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,1
4450,1
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,1
4458,0
4459,1
4460,1
4461,1
4462,0
4463,0
4464,0
4465,1
4466,1
4467,0
4468,0
4469,1
4470,0
4471,1
4472,0
4473,1
4474,1
4475,0
4476,0
4477,1
4478,1
4479,0
4480,0
4481,1
4482,1
4483,0
4484,1
4485,1
4486,1
4487,0
4488,0
4489,0
4490,1
4491,1
4492,1
4493,1
4494,1
4495,0
4496,0
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4507,1
4508,1
4509,0
4510,1
4511,0
4512,0
4513,1
4514,0
4515,1
4516,1
4517,0
4518,0
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,1
4531,1
4532,1
4533,1
4534,0
4535,1
4536,0
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,0
4550,1
4551,0
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,1
4567,1
4568,0
4569,1
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,1
4589,0
4590,0
4591,1
4592,0
4593,0
4594,0
4595,1
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,1
4618,0
4619,0
4620,1
4621,0
4622,0
4623,1
4624,1
4625,0
4626,0
4627,0
4628,0
4629,0
4630,1
4631,1
4632,0
4633,0
4634,0
4635,0
4636,0
4637,1
4638,1
4639,1
4640,1
4641,1
4642,0
4643,0
4644,0
4645,1
4646,0
4647,1
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,0
4655,0
4656,0
4657,0
4658,1
4659,1
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,1
4668,0
4669,0
4670,0
4671,1
4672,1
4673,1
4674,0
4675,1
4676,0
4677,1
4678,1
4679,0
4680,0
4681,0
4682,1
4683,0
4684,0
4685,0
4686,0
4687,1
4688,1
4689,1
4690,0
4691,0
4692,1
4693,1
4694,1
4695,0
4696,0
4697,1
4698,1
4699,1
4700,0
4701,1
4702,0
4703,1
4704,0
4705,1
4706,0
4707,1
4708,1
4709,1
4710,0
4711,1
4712,1
4713,0
4714,1
4715,0
4716,0
4717,0
4718,1
4719,1
4720,1
4721,1
4722,0
4723,0
4724,0
4725,0
4726,0
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,0
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,0
4754,1
4755,1
4756,1
4757,0
4758,1
4759,1
4760,1
4761,1
4762,1
4763,0
4764,0
4765,0
4766,1
4767,1
4768,1
4769,1
4770,1
4771,0
4772,1
4773,1
4774,1
4775,1
4776,1
4777,0
4778,1
4779,0
4780,0
4781,0
4782,0
4783,0
4784,1
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,1
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,1
4817,0
4818,0
4819,0
4820,0
4821,0
4822,1
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,1
4830,0
4831,0
4832,1
4833,1
4834,1
4835,0
4836,0
4837,0
4838,1
4839,0
4840,0
4841,1
4842,1
4843,1
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,1
4852,0
4853,0
4854,0
4855,1
4856,1
4857,0
4858,0
4859,1
4860,0
4861,0
4862,0
4863,1
4864,1
4865,1
4866,0
4867,1
4868,0
4869,1
4870,0
4871,0
4872,0
4873,1
4874,0
4875,0
4876,0
4877,0
4878,1
4879,0
4880,0
4881,0
4882,0
4883,1
4884,1
4885,0
4886,0
4887,1
4888,1
4889,1
4890,1
4891,0
4892,1
4893,1
4894,1
4895,1
4896,1
4897,0
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,1
4905,0
4906,1
4907,1
4908,1
4909,1
4910,0
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,1
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,0
4941,1
4942,1
4943,1
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,0
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,0
4958,0
4959,1
4960,0
4961,0
4962,0
4963,0
4964,1
4965,1
4966,0
4967,0
4968,1
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,1
4986,0
4987,0
4988,0
4989,1
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,1
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,1
5018,0
5019,0
5020,0
5021,1
5022,0
5023,0
5024,1
5025,1
5026,0
5027,0
5028,0
5029,1
5030,1
5031,0
5032,0
5033,0
5034,1
5035,1
5036,1
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,1
5045,0
5046,0
5047,1
5048,0
5049,0
5050,0
5051,1
5052,1
5053,0
5054,1
5055,0
5056,1
5057,1
5058,1
5059,0
5060,0
5061,1
5062,1
5063,1
5064,1
5065,1
5066,0
5067,1
5068,1
5069,0
5070,1
5071,0
5072,1
5073,1
5074,1
5075,0
5076,0
5077,1
5078,0
5079,1
5080,1
5081,1
5082,1
5083,0
5084,1
5085,1
5086,1
5087,1
5088,1
5089,0
5090,0
5091,1
5092,1
5093,0
5094,1
5095,1
5096,1
5097,0
5098,0
5099,1
5100,1
5101,1
5102,1
5103,1
5104,1
5105,1
5106,1
5107,1
5108,1
5109,1
5110,1
5111,1
5112,1
5113,1
5114,1
5115,0
5116,0
5117,1
5118,1
5119,1
5120,0
5121,1
5122,0
5123,1
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,0
5131,1
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,1
5139,1
5140,1
5141,1
5142,1
5143,1
5144,1
5145,1
5146,0
5147,1
5148,1
5149,0
5150,1
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,1
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0
5192,1
5193,0
5194,0
5195,0
5196,1
5197,0
5198,1
5199,1
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,1
5210,0
5211,0
5212,1
5213,0
5214,0
5215,0
5216,1
5217,1
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,1
5225,0
5226,1
5227,0
5228,0
5229,1
5230,1
5231,0
5232,0
5233,0
5234,0
5235,1
5236,1
5237,0
5238,1
5239,0
5240,0
5241,0
5242,1
5243,0
5244,0
5245,1
5246,1
5247,0
5248,1
5249,1
5250,1
5251,0
5252,0
5253,1
5254,0
5255,1
5256,0
5257,1
5258,0
5259,0
5260,0
5261,1
5262,1
5263,1
5264,0
5265,0
5266,1
5267,0
5268,1
5269,0
5270,0
5271,1
5272,0
5273,0
5274,1
5275,0
5276,1
5277,1
5278,1
5279,1
5280,1
5281,0
5282,1
5283,1
5284,0
5285,1
5286,1
5287,0
5288,0
5289,0
5290,1
5291,0
5292,0
5293,1
5294,0
5295,1
5296,1
5297,0
5298,0
5299,1
5300,0
5301,1
5302,1
5303,0
5304,1
5305,1
5306,0
5307,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,0
5314,1
5315,1
5316,1
5317,0
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,0
5327,1
5328,1
5329,0
5330,1
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,1
5341,0
5342,0
5343,0
5344,1
5345,1
5346,1
5347,0
5348,0
5349,1
5350,0
5351,1
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,1
5368,0
5369,0
5370,0
5371,0
5372,1
5373,0
5374,0
5375,0
5376,0
5377,1
5378,0
5379,0
5380,1
5381,1
5382,0
5383,0
5384,0
5385,1
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,1
5393,1
5394,1
5395,1
5396,0
5397,0
5398,1
5399,1
5400,0
5401,1
5402,0
5403,0
5404,0
5405,0
5406,0
5407,1
5408,0
5409,1
5410,0
5411,1
5412,1
5413,0
5414,1
5415,0
5416,0
5417,0
5418,1
5419,0
5420,0
5421,0
5422,1
5423,1
5424,0
5425,1
5426,0
5427,1
5428,0
5429,1
5430,1
5431,1
5432,1
5433,0
5434,1
5435,0
5436,1
5437,0
5438,1
5439,1
5440,1
5441,1
5442,1
5443,0
5444,0
5445,1
5446,1
5447,0
5448,1
5449,1
5450,1
5451,1
5452,0
5453,0
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,0
5466,0
5467,0
5468,0
5469,1
5470,0
5471,0
5472,1
5473,0
5474,1
5475,1
5476,1
5477,1
5478,0
5479,0
5480,1
5481,1
5482,1
5483,1
5484,0
5485,0
5486,1
5487,0
5488,1
5489,1
5490,1
5491,1
5492,1
5493,0
5494,1
5495,1
5496,1
5497,1
5498,1
5499,1
5500,1
5501,1
5502,1
5503,0
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,0
5517,0
5518,0
5519,1
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,1
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5538,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,1
5545,1
5546,0
5547,1
5548,0
5549,0
5550,1
5551,1
5552,0
5553,0
5554,1
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5562,0
5563,0
5564,0
5565,1
5566,0
5567,1
5568,1
5569,0
5570,0
5571,0
5572,0
5573,1
5574,0
5575,0
5576,0
5577,1
5578,0
5579,1
5580,1
5581,1
5582,1
5583,0
5584,1
5585,0
5586,1
5587,0
5588,0
5589,0
5590,1
5591,1
5592,1
5593,0
5594,1
5595,1
5596,0
5597,1
5598,1
5599,0
5600,1
5601,0
5602,1
5603,0
5604,1
5605,0
5606,1
5607,1
5608,0
5609,0
5610,0
5611,0
5612,1
5613,1
5614,0
5615,1
5616,1
5617,1
5618,0
5619,0
5620,0
5621,1
5622,1
5623,1
5624,1
5625,0
5626,1
5627,1
5628,0
5629,0
5630,0
5631,0
5632,1
5633,0
5634,1
5635,0
5636,1
5637,1
5638,0
5639,1
5640,1
5641,1
5642,1
5643,1
5644,1
5645,0
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,0
5659,0
5660,1
5661,1
5662,1
5663,0
5664,0
5665,1
5666,1
5667,1
5668,1
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,1
5687,0
5688,0
5689,0
5690,0
5691,1
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,1
5710,0
5711,0
5712,0
5713,0
5714,0
5715,1
5716,0
5717,0
5718,0
5719,1
5720,0
5721,0
5722,0
5723,1
5724,0
5725,0
5726,1
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5733,1
5734,0
5735,0
5736,0
5737,0
5738,1
5739,0
5740,1
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,1
5748,1
5749,0
5750,0
5751,0
5752,1
5753,0
5754,0
5755,0
5756,0
5757,0
5758,1
5759,1
5760,0
5761,0
5762,1
5763,1
5764,0
5765,0
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,0
5775,0
5776,0
5777,1
5778,1
5779,1
5780,0
5781,1
5782,0
5783,0
5784,1
5785,1
5786,1
5787,0
5788,0
5789,1
5790,1
5791,0
5792,0
5793,1
5794,1
5795,1
5796,0
